UNITID,E2011
144184,20587
144184,20587
144193,14819
144193,14819
144209,16512
144209,16512
144218,19590
144218,19590
144281,13173
144281,12566
144281,607
144351,6513
144351,1463
144351,5050
144467,1860
144467,1860
144485,1811
144485,1811
144564,9418
144564,9418
144573,94
144573,94
144616,54
144616,54
144740,29862
144740,18654
144740,11208
144759,44709
144759,44418
144759,291
144795,196
144795,196
144865,48128
144865,48128
144883,1223
144883,1223
144892,13376
144892,10976
144892,2400
144944,19357
144944,19357
144962,3758
144962,3444
144962,314
144971,832
144971,832
145099,256
145099,256
145239,497
145239,497
145275,428
145275,428
145309,71
145309,71
145336,7440
145336,3894
145336,3546
145354,81
145354,81
145372,2027
145372,1594
145372,433
145406,410
145406,410
145424,136
145424,136
145433,159
145433,159
145460,1390
145460,1253
145460,137
145497,560
145497,550
145497,10
145521,3972
145521,3972
145558,1939
145558,1939
145600,31221
145600,18583
145600,12638
145619,10152
145619,4828
145619,5324
145628,640
145628,640
145637,47146
145637,32790
145637,14356
145646,2108
145646,2108
145682,19573
145682,19573
145691,908
145691,908
145707,2725
145707,2725
145725,8654
145725,2819
145725,5835
145770,2022
145770,489
145770,1533
145813,23785
145813,19847
145813,3938
145831,8315
145831,8315
145886,98
145886,98
146010,2144
146010,2144
146205,19035
146205,19035
146241,1872
146241,1872
146278,4231
146278,4231
146296,31847
146296,31847
146339,1535
146339,1315
146339,220
146348,10765
146348,10765
146366,9566
146366,9566
146384,12907
146384,12907
146393,3436
146393,3436
146418,7588
146418,7588
146427,1429
146427,1429
146454,91
146454,91
146472,31045
146472,31045
146481,1533
146481,1507
146481,26
146490,905
146490,905
146506,21523
146506,21523
146533,395
146533,395
146603,12323
146603,12323
146612,7740
146612,5120
146612,2620
146621,68
146621,68
146667,1260
146667,736
146667,524
146676,1508
146676,1508
146685,14666
146685,14666
146700,2376
146700,2376
146719,18190
146719,10972
146719,7218
146728,299
146728,299
146755,299
146755,299
146791,899
146791,899
146807,86
146807,86
146816,212
146816,212
146825,560
146825,560
146977,286
146977,286
147004,11541
147004,11541
147013,4116
147013,2828
147013,1288
147031,141
147031,141
147129,585
147129,585
147165,980
147165,980
147244,2692
147244,2580
147244,112
147341,1375
147341,1375
147369,4136
147369,3366
147369,770
147378,31301
147378,31301
147396,105
147396,105
147411,8335
147411,8335
147439,117
147439,117
147536,9773
147536,2089
147536,7684
147590,1006
147590,151
147590,855
147642,127
147642,127
147660,3336
147660,2899
147660,437
147679,3777
147679,2491
147679,1286
147697,223
147697,223
147703,27287
147703,19512
147703,7775
147749,1243
147749,1243
147767,23634
147767,10802
147767,12832
147776,14818
147776,11536
147776,3282
147800,27138
147800,27138
147819,101
147819,101
147828,6448
147828,3569
147828,2879
147916,17840
147916,17840
147970,281
147970,281
148007,12010
148007,12010
148016,571
148016,571
148098,78
148098,78
148131,2781
148131,1399
148131,1382
148140,626
148140,626
148177,4153
148177,4153
148256,14698
148256,14698
148292,7559
148292,7559
148335,5661
148335,4866
148335,795
148380,16326
148380,16326
148399,1215
148399,1215
148405,2460
148405,1091
148405,1369
148487,8224
148487,4613
148487,3611
148496,4408
148496,2067
148496,2341
148511,2175
148511,93
148511,2082
148575,612
148575,423
148575,189
148584,4344
148584,2001
148584,2343
148593,147
148593,147
148627,5805
148627,3467
148627,2338
148654,6269
148654,3693
148654,2576
148672,4661
148672,4661
148724,60
148724,60
148821,7312
148821,7312
148849,120
148849,120
148876,2095
148876,2095
148885,220
148885,220
148937,6494
148937,6494
148955,169
148955,169
148982,342
148982,342
148991,4135
148991,4135
149019,203
149019,203
149028,292
149028,240
149028,52
149204,96
149204,96
149222,22814
149222,17653
149222,5161
149231,16484
149231,12712
149231,3772
149310,745
149310,745
149329,77
149329,60
149329,17
149365,15724
149365,15724
149499,40
149499,40
149505,1631
149505,1631
149514,3633
149514,1418
149514,2215
149532,23343
149532,23343
149550,370
149550,370
149639,1236
149639,189
149639,1047
149727,19233
149727,19233
149763,353
149763,305
149763,48
149772,14649
149772,11842
149772,2807
149781,3354
149781,2502
149781,852
149842,28292
149842,28292
150048,705
150048,705
150066,3047
150066,2191
150066,856
150075,22
150075,22
150136,25777
150136,20010
150136,5767
150145,2547
150145,2172
150145,375
150163,4983
150163,3968
150163,1015
150172,1452
150172,1179
150172,273
150215,245
150215,245
150251,347
150251,347
150288,448
150288,448
150303,127
150303,127
150400,2416
150400,2416
150428,110
150428,110
150437,103
150437,103
150455,1353
150455,1201
150455,152
150534,3109
150534,2912
150534,197
150604,1149
150604,1149
150640,21
150640,21
150668,1106
150668,1053
150668,53
150677,2055
150677,1648
150677,407
150695,143
150695,143
150710,180
150710,180
150756,1015
150756,1015
150765,116
150765,116
150774,496
150774,496
150853,294
150853,294
150941,1372
150941,1224
150941,148
150978,12912
150978,12912
150987,35187
150987,35187
150996,10073
150996,10073
151005,13077
151005,13077
151014,8007
151014,8007
151023,12787
151023,12787
151032,17071
151032,17071
151041,8501
151041,8501
151050,10883
151050,10883
151069,9226
151069,9226
151078,6216
151078,6216
151087,16054
151087,16054
151096,5379
151096,5379
151102,17023
151102,15788
151102,1235
151111,38249
151111,28114
151111,10135
151157,470
151157,470
151166,4735
151166,4735
151193,428
151193,428
151209,372
151209,372
151236,520
151236,520
151245,495
151245,495
151263,6412
151263,4815
151263,1597
151290,6195
151290,5596
151290,599
151306,13542
151306,12464
151306,1078
151324,15240
151324,12215
151324,3025
151333,3966
151333,3758
151333,208
151342,10666
151342,9606
151342,1060
151351,47743
151351,35946
151351,11797
151360,7830
151360,6891
151360,939
151379,9000
151379,7747
151379,1253
151388,4325
151388,4164
151388,161
151458,621
151458,621
151467,530
151467,530
151494,1576
151494,1576
151500,1243
151500,1243
151519,17914
151519,17582
151519,332
151537,93
151537,93
151564,63
151564,63
151607,134
151607,134
151616,1417
151616,1417
151625,888
151625,888
151652,421
151652,421
151661,3085
151661,3085
151777,1334
151777,1312
151777,22
151786,2983
151786,2566
151786,417
151801,24215
151801,16280
151801,7935
151810,1407
151810,1311
151810,96
151829,180
151829,180
151865,181
151865,181
151874,188
151874,188
151944,2147
151944,2147
151962,182
151962,182
152044,165
152044,165
152080,12910
152080,8729
152080,4181
152099,3362
152099,3109
152099,253
152150,83
152150,83
152220,920
152220,920
152248,12386
152248,10745
152248,1641
152266,6012
152266,5900
152266,112
152275,367
152275,367
152309,135
152309,135
152318,2047
152318,1920
152318,127
152327,104
152327,104
152336,2581
152336,2131
152336,450
152363,1120
152363,1099
152363,21
152381,1928
152381,1661
152381,267
152390,1608
152390,1608
152415,916
152415,916
152424,375
152424,375
152451,274
152451,274
152497,273
152497,273
152530,3137
152530,2959
152530,178
152567,1743
152567,1736
152567,7
152600,4495
152600,3133
152600,1362
152628,147
152628,147
152637,23958
152637,23958
152673,876
152673,876
152798,700
152798,508
152798,192
152822,1217
152822,1217
152992,1385
152992,1268
152992,117
153001,3860
153001,3707
153001,153
153074,296
153074,296
153083,350
153083,350
153092,27
153092,27
153108,1807
153108,1807
153126,1344
153126,1045
153126,299
153144,1494
153144,1466
153144,28
153162,1193
153162,1193
153171,47
153171,47
153214,38099
153214,38099
153241,124
153241,124
153250,1455
153250,1407
153250,48
153269,15179
153269,5307
153269,9872
153278,2257
153278,1811
153278,446
153296,1320
153296,1320
153302,251
153302,251
153311,14423
153311,14423
153320,422
153320,344
153320,78
153339,52
153339,52
153366,3367
153366,2278
153366,1089
153375,2368
153375,2334
153375,34
153384,1692
153384,1692
153409,556
153409,538
153409,18
153418,1117
153418,1091
153418,26
153427,573
153427,573
153445,9791
153445,9791
153463,59
153463,59
153472,8106
153472,8106
153524,9159
153524,9159
153533,4784
153533,4784
153542,19
153542,19
153588,40
153588,40
153597,324
153597,324
153603,31501
153603,25117
153603,6384
153621,871
153621,871
153630,9034
153630,9034
153658,33952
153658,23192
153658,10760
153737,26112
153737,26112
153746,163
153746,163
153764,298
153764,298
153773,132
153773,132
153782,231
153782,231
153825,1702
153825,1601
153825,101
153834,2547
153834,2547
153861,1574
153861,477
153861,1097
153922,3008
153922,3008
153977,1032
153977,1032
154004,2859
154004,1411
154004,1448
154013,1996
154013,1705
154013,291
154022,157752
154022,143673
154022,14079
154059,4994
154059,4994
154095,16210
154095,13018
154095,3192
154101,1282
154101,1282
154110,7490
154110,7490
154129,2476
154129,2476
154156,1955
154156,1955
154165,107
154165,107
154174,2745
154174,77
154174,2668
154208,118
154208,118
154235,3954
154235,3000
154235,954
154262,212
154262,212
154332,110
154332,110
154341,172
154341,172
154350,2290
154350,2209
154350,81
154378,5004
154378,5004
154396,2335
154396,2335
154448,289
154448,289
154457,87
154457,87
154466,92
154466,92
154493,8638
154493,7738
154493,900
154518,1047
154518,1047
154527,1862
154527,1862
154536,171
154536,171
154545,79
154545,79
154572,8802
154572,8802
154590,2298
154590,1999
154590,299
154642,4888
154642,4888
154651,64
154651,64
154688,5029
154688,2814
154688,2215
154697,13683
154697,13683
154712,2256
154712,2180
154712,76
154721,636
154721,636
154749,544
154749,544
154767,1124
154767,1124
154776,1006
154776,1006
154794,291
154794,291
154800,14403
154800,14403
154837,137
154837,10
154837,127
154855,560
154855,560
154907,4477
154907,4477
154925,2887
154925,2887
154934,2073
154934,2073
154943,327
154943,327
154952,6548
154952,6548
154970,194
154970,194
154998,2798
154998,2798
155007,982
155007,982
155025,7771
155025,4498
155025,3273
155052,1054
155052,1054
155061,14698
155061,12138
155061,2560
155070,261
155070,261
155089,3847
155089,2808
155089,1039
155098,3408
155098,3408
155104,3172
155104,3172
155140,1159
155140,1159
155159,116
155159,116
155177,489
155177,489
155186,5801
155186,5801
155195,9643
155195,9643
155201,1802
155201,1802
155210,32597
155210,32597
155283,829
155283,829
155292,11017
155292,11017
155317,32343
155317,22369
155317,9974
155335,3957
155335,2823
155335,1134
155353,94
155353,94
155399,26649
155399,21077
155399,5572
155414,1004
155414,934
155414,70
155423,1303
155423,1303
155441,120
155441,120
155450,3566
155450,3566
155487,872
155487,872
155496,489
155496,489
155511,791
155511,791
155520,2766
155520,1702
155520,1064
155566,3836
155566,3836
155593,1104
155593,1104
155618,445
155618,445
155627,607
155627,596
155627,11
155636,1371
155636,501
155636,870
155681,8900
155681,6794
155681,2106
155715,2719
155715,2719
155812,1427
155812,979
155812,448
155830,1083
155830,1083
155858,2582
155858,2582
155867,118
155867,118
155900,3342
155900,2675
155900,667
155937,780
155937,780
155973,789
155973,763
155973,26
156082,8593
156082,7511
156082,1082
156107,3778
156107,3778
156125,18656
156125,14787
156125,3869
156134,2810
156134,2810
156189,630
156189,630
156213,1799
156213,1601
156213,198
156222,1896
156222,1896
156231,6175
156231,6175
156277,115
156277,115
156286,3889
156286,2901
156286,988
156295,1678
156295,1678
156310,845
156310,845
156338,7567
156338,7567
156356,810
156356,762
156356,48
156365,4154
156365,3468
156365,686
156392,19628
156392,19628
156408,1261
156408,1261
156417,198
156417,198
156426,252
156426,252
156444,26
156444,26
156471,1503
156471,1503
156541,4209
156541,1777
156541,2432
156620,19299
156620,16311
156620,2988
156648,11430
156648,11430
156675,80
156675,80
156727,1393
156727,1393
156745,2188
156745,1381
156745,807
156754,131
156754,131
156790,6062
156790,6062
156842,376
156842,376
156851,3417
156851,3417
156860,5511
156860,5511
156903,532
156903,532
156921,22004
156921,22004
156949,26
156949,26
156967,182
156967,182
157021,4063
157021,4063
157030,102
157030,102
157058,3462
157058,3147
157058,315
157076,836
157076,836
157085,29633
157085,21549
157085,8084
157100,645
157100,588
157100,57
157207,86
157207,86
157216,2983
157216,2302
157216,681
157270,1016
157270,1016
157289,24366
157289,17897
157289,6469
157298,249
157298,249
157304,6823
157304,6823
157331,6752
157331,6752
157359,2593
157359,2487
157359,106
157377,2149
157377,2023
